config,workload,rate_rps,seed,n,n_ok,n_shed,n_error,offered_rps,throughput_rps,goodput_rps,slo_attainment,slo_attainment_admitted,shed_rate,admitted_rps,mean_output_tokens,output_tok_per_s,window_s,ttft_p50,ttft_p95,ttft_p99,e2e_p50,e2e_p95,e2e_p99,itl_p50,itl_p95,itl_p99,shared_fraction
continuous+cache,mixed,1.0,2,183,183,0,0,1.2509421360776072,1.2509421360776072,1.1278986472830885,0.9016393442622951,0.9016393442622951,0.0,1.2509421360776072,66.95628415300547,83.7584371221799,146.28974012643448,0.06965170151670463,0.5412059590715217,0.8449986490060126,1.2686910767806694,6.338363890553594,10.869472717553155,0.01929947899770923,0.04589587935042799,0.3288801718241301,0.7049180327868853
continuous+cache,mixed,1.4,0,247,247,0,0,1.6703660270217098,1.6703660270217098,1.1902203269466434,0.7125506072874493,0.7125506072874493,0.0,1.6703660270217098,66.72064777327935,111.44790334136752,147.87178139656316,0.12541584618156776,0.6486311871325584,0.9147710266051577,2.0063604572205804,9.632601996671289,14.349398944332485,0.037190542003372684,0.09026237500365823,0.36552312044310387,0.7206477732793523
continuous+cache,mixed,1.4,1,201,201,0,0,1.3821707692403788,1.3821707692403788,1.2446413394652167,0.900497512437811,0.900497512437811,0.0,1.3821707692403788,54.43781094527363,75.24235102999117,145.42341979237972,0.0752620518906042,0.4915315551625099,0.8140168312238529,1.2286126436374616,6.7244462920643855,9.42666214343626,0.020166875008726493,0.0629245419986546,0.35585839159903115,0.7164179104477612
continuous+cache,mixed,1.4,2,244,244,0,0,1.6462422256770064,1.6462422256770064,1.254922352360341,0.7622950819672131,0.7622950819672131,0.0,1.6462422256770064,65.99180327868852,108.63849310594736,148.2163415530522,0.09850921266479418,0.6649197801889386,0.8241824795823777,1.870205778395757,8.674112788340423,17.234614629076386,0.027261020994046703,0.0822334284952376,0.3616826150091947,0.6885245901639344
continuous+cache,mixed,1.9,0,311,311,0,0,2.0793511431486906,2.0793511431486906,1.0697626459928955,0.5144694533762058,0.5144694533762058,0.0,2.0793511431486906,63.57877813504823,132.20260499510954,149.56588790917885,0.402619167289231,1.0333633682166692,1.3678776369808456,3.815609890705673,15.672102709228056,27.54298354142804,0.06000783349736594,0.3720169743493898,0.4051970228619757,0.6977491961414791
continuous+cache,mixed,1.9,1,272,272,0,0,1.8172757977365284,1.8172757977365284,1.3161887211547652,0.7242647058823529,0.7242647058823529,0.0,1.8172757977365284,58.06617647058823,105.52225716709827,149.6745845285477,0.26933668440324254,0.9196128490424599,1.5681053510564384,1.9486053331638686,10.468892556981864,15.755553884770224,0.03593124999315478,0.15925421456340688,0.383152565184573,0.7205882352941176
continuous+cache,mixed,1.9,2,299,299,0,0,1.9978907644134045,1.9978907644134045,1.055741607950896,0.5284280936454849,0.5284280936454849,0.0,1.9978907644134045,67.08026755852843,134.01904702956406,149.65783181233564,0.3050364514347166,0.9502321878360802,1.3350008717580921,3.6138292007381096,18.222771115464248,31.380365385702387,0.057541625006706454,0.3764561295611202,0.40169820499839265,0.6822742474916388
continuous+cache,mixed,2.6,0,412,412,0,0,2.7570054470223613,2.7570054470223613,0.4148891692121029,0.15048543689320387,0.15048543689320387,0.0,2.7570054470223613,61.63834951456311,169.9372653571186,149.4374994597747,2.156076250728802,5.305743369591073,5.90776339023956,7.669992847397225,24.13532775570201,39.661065726197805,0.07452341599855572,0.42834639548382253,0.49791857705102316,0.7160194174757282
continuous+cache,mixed,2.6,1,374,374,0,0,2.502931171397647,2.502931171397647,1.0908496816519155,0.4358288770053476,0.4358288770053476,0.0,2.502931171397647,62.00802139037433,155.20180961465996,149.42480411523138,0.48219113459344953,3.4266503244754847,4.812477842566441,4.586188542190939,21.093911239241418,39.6174527177849,0.07050054101273417,0.4142950338078663,0.4709082415432206,0.7112299465240641
continuous+cache,mixed,2.6,2,397,397,0,0,2.662407271680767,2.662407271680767,0.6438062923963568,0.24181360201511334,0.24181360201511334,0.0,2.662407271680767,62.34256926952141,165.98130975843574,149.1131744653685,1.5002645956119522,5.811317466432228,6.328715505959702,7.707833597203717,25.71619043379905,47.6805589125587,0.07885304099181667,0.4328043832094408,0.4942466968426015,0.6952141057934509
continuous+cache,mixed,4.0,0,616,616,0,0,4.1175064247600925,4.1175064247600925,0.0,0.0,0.0,0.0,4.1175064247600925,61.32305194805195,252.4980603820008,149.60510961094406,50.94425201752165,71.12733334882068,72.68833947198436,57.9633682618296,82.42140761793416,91.51920838547086,0.07674412499181926,0.4303634579962818,0.5142623731319327,0.7272727272727273
continuous+cache,mixed,4.0,1,565,565,0,0,3.7729871819254353,3.7729871819254353,0.0,0.0,0.0,0.0,3.7729871819254353,62.978761061946905,237.61805822027037,149.74871971647372,30.162863682839088,62.1272733400925,63.89579238447943,37.2269343144435,72.96227809793781,84.7290547986224,0.07818293750460725,0.4416023482015589,0.5290665536143934,0.679646017699115
continuous+cache,mixed,4.0,2,604,604,0,0,4.0565241828591345,4.0565241828591345,0.0,0.0,0.0,0.0,4.0565241828591345,60.50165562913907,245.42642916261815,148.89594460010994,48.97215685900301,75.27189551192714,77.5836995675473,55.66858473804314,86.69560496822378,93.64043242236139,0.07793566602049395,0.435777503909776,0.5060951169137847,0.7036423841059603
continuous+cache+admission,mixed,0.6,0,105,0,105,0,0.7571869571974141,0.0,0.0,0.0,,1.0,0.0,,0.0,138.6711683315807,,,,,,,,,,0.7619047619047619
continuous+cache+admission,mixed,0.6,1,88,0,88,0,0.6185651503157112,0.0,0.0,0.0,,1.0,0.0,,0.0,142.26472337648738,,,,,,,,,,0.6704545454545454
continuous+cache+admission,mixed,0.6,2,111,0,111,0,0.7922037184595281,0.0,0.0,0.0,,1.0,0.0,,0.0,140.1154746102984,,,,,,,,,,0.7567567567567568
continuous+cache+admission,mixed,1.0,0,182,0,182,0,1.2337959126067077,0.0,0.0,0.0,,1.0,0.0,,0.0,147.51224099574029,,,,,,,,,,0.7417582417582418
continuous+cache+admission,mixed,1.0,1,152,0,152,0,1.0245623598514155,0.0,0.0,0.0,,1.0,0.0,,0.0,148.3560259055812,,,,,,,,,,0.6907894736842105
continuous+cache+admission,mixed,1.0,2,183,0,183,0,1.2509421360776072,0.0,0.0,0.0,,1.0,0.0,,0.0,146.28974012643448,,,,,,,,,,0.7049180327868853
continuous+cache+admission,mixed,1.4,0,247,0,247,0,1.6703660270217098,0.0,0.0,0.0,,1.0,0.0,,0.0,147.87178139656316,,,,,,,,,,0.7206477732793523
continuous+cache+admission,mixed,1.4,1,201,0,201,0,1.3821707692403788,0.0,0.0,0.0,,1.0,0.0,,0.0,145.42341979237972,,,,,,,,,,0.7164179104477612
continuous+cache+admission,mixed,1.4,2,244,0,244,0,1.6462422256770064,0.0,0.0,0.0,,1.0,0.0,,0.0,148.2163415530522,,,,,,,,,,0.6885245901639344
continuous+cache+admission,mixed,1.9,0,311,0,311,0,2.0793511431486906,0.0,0.0,0.0,,1.0,0.0,,0.0,149.56588790917885,,,,,,,,,,0.6977491961414791
continuous+cache+admission,mixed,1.9,1,272,0,272,0,1.8172757977365284,0.0,0.0,0.0,,1.0,0.0,,0.0,149.6745845285477,,,,,,,,,,0.7205882352941176
continuous+cache+admission,mixed,1.9,2,299,0,299,0,1.9978907644134045,0.0,0.0,0.0,,1.0,0.0,,0.0,149.65783181233564,,,,,,,,,,0.6822742474916388
continuous+cache+admission,mixed,2.6,0,412,0,412,0,2.7570054470223613,0.0,0.0,0.0,,1.0,0.0,,0.0,149.4374994597747,,,,,,,,,,0.7160194174757282
continuous+cache+admission,mixed,2.6,1,374,0,374,0,2.502931171397647,0.0,0.0,0.0,,1.0,0.0,,0.0,149.42480411523138,,,,,,,,,,0.7112299465240641
continuous+cache+admission,mixed,2.6,2,397,0,397,0,2.662407271680767,0.0,0.0,0.0,,1.0,0.0,,0.0,149.1131744653685,,,,,,,,,,0.6952141057934509
continuous+cache+admission,mixed,4.0,0,616,0,616,0,4.1175064247600925,0.0,0.0,0.0,,1.0,0.0,,0.0,149.60510961094406,,,,,,,,,,0.7272727272727273
continuous+cache+admission,mixed,4.0,1,565,0,565,0,3.7729871819254353,0.0,0.0,0.0,,1.0,0.0,,0.0,149.74871971647372,,,,,,,,,,0.679646017699115
continuous+cache+admission,mixed,4.0,2,604,0,604,0,4.0565241828591345,0.0,0.0,0.0,,1.0,0.0,,0.0,148.89594460010994,,,,,,,,,,0.7036423841059603
fifo,mixed,0.6,0,105,105,0,0,0.7571869571963811,0.7571869571963811,0.40383304383806995,0.5333333333333333,0.5333333333333333,0.0,0.7571869571963811,55.333333333333336,41.89767829819976,138.67116833176988,2.992877219134243,8.237964331370312,9.370838978568205,3.881057079459424,9.058413368772015,9.628105363470386,0.012224917009007186,0.013202508998801932,0.014891336353612132,0.7619047619047619
fifo,mixed,0.6,1,88,88,0,0,0.6185651503158378,0.6185651503158378,0.5060987593493218,0.8181818181818182,0.8181818181818182,0.0,0.6185651503158378,63.17045454545455,39.07504171142889,142.26472337645828,1.170231333868287,4.254158563447708,5.225430026102112,2.242465342977084,4.732804974456665,5.5843930127056955,0.012384290996124037,0.013263437496789265,0.014945587601687293,0.6704545454545454
fifo,mixed,0.6,2,111,111,0,0,0.7922037184594458,0.7922037184594458,0.4139442853211519,0.5225225225225225,0.5225225225225225,0.0,0.7922037184594458,66.06306306306307,52.335404211379426,140.11547461031296,3.057094907955616,7.231134040390316,7.71265187621466,3.848547488145414,7.940201801538933,9.593294115396569,0.012504291495133657,0.013393504438136005,0.01514012174680829,0.7567567567567568
fifo,mixed,1.0,0,182,182,0,0,1.2337959126067077,1.2337959126067077,0.0,0.0,0.0,0.0,1.2337959126067077,58.16483516483517,71.76353588381653,147.51224099574029,32.13542509051331,43.67709409905801,47.69640883107844,32.43754594947677,44.3531165989305,48.73246636320953,0.012379249499645084,0.013287610690167642,0.015201246225624345,0.7417582417582418
fifo,mixed,1.0,1,152,152,0,0,1.0245623598514155,1.0245623598514155,0.05392433472902187,0.05263157894736842,0.05263157894736842,0.0,1.0245623598514155,56.9078947368421,58.3056869257549,148.3560259055812,10.335373783076648,14.402583694903296,14.964942380974245,11.051890314207412,14.858673995792923,15.230820786636615,0.012454437484848313,0.013269181140640284,0.0151142270071432,0.6907894736842105
fifo,mixed,1.0,2,183,183,0,0,1.2509421360776072,1.2509421360776072,0.0,0.0,0.0,0.0,1.2509421360776072,66.91803278688525,83.71058687653759,146.28974012643448,41.51517729452462,65.88838463191641,72.73864106954832,42.74373557238141,67.17500403333688,73.30075717524393,0.012468667002394795,0.013358841705485246,0.01488929950050078,0.7049180327868853
fifo,mixed,1.4,0,247,247,0,0,1.6703660270217098,1.6703660270217098,0.0,0.0,0.0,0.0,1.6703660270217098,66.46558704453442,111.02185856524457,147.87178139656316,76.94554649534984,141.9516534705908,151.7198188228317,78.12580037032603,144.27878981678802,152.41452391858328,0.012432875009835698,0.013263027183711529,0.014882802786014507,0.7206477732793523
fifo,mixed,1.4,1,201,201,0,0,1.3821707692403788,1.3821707692403788,0.0,0.0,0.0,0.0,1.3821707692403788,54.04477611940298,74.69910978237928,145.42341979237972,47.71125789600774,67.41559713266906,68.57793059735559,47.87790477098315,67.97335459166788,68.959733639349,0.012460124999051914,0.01329104761389317,0.01525240799586754,0.7164179104477612
fifo,mixed,1.4,2,244,244,0,0,1.6462422256770064,1.6462422256770064,0.0,0.0,0.0,0.0,1.6462422256770064,65.84836065573771,108.40235180308386,148.2163415530522,90.42890277851257,136.4538808067751,142.80401204447378,91.77564167451055,138.07328178993484,143.94644542640685,0.01251708299969323,0.01334396697639022,0.015001453777658756,0.6885245901639344
fifo,mixed,1.9,0,311,311,0,0,2.0793511431486906,2.0793511431486906,0.0,0.0,0.0,0.0,2.0793511431486906,63.62379421221865,132.2962092266339,149.56588790917885,133.55638510733843,235.699137439864,239.03663420242665,135.00520811666502,236.1588760845334,239.72635161030337,0.01252543751616031,0.013284479508001823,0.014947948489862029,0.6977491961414791
fifo,mixed,1.9,1,272,272,0,0,1.8172757977365284,1.8172757977365284,0.0,0.0,0.0,0.0,1.8172757977365284,58.54779411764706,106.3974892608611,149.6745845285477,87.60080926146475,149.51429635159585,160.0354793293358,87.90405041303893,149.78263875523845,160.41867069318718,0.012484334001783282,0.01341097499243915,0.015316836849087847,0.7205882352941176
fifo,mixed,1.9,2,299,299,0,0,1.9978907644134045,1.9978907644134045,0.0,0.0,0.0,0.0,1.9978907644134045,67.3076923076923,134.4734168355176,149.65783181233564,145.6959903308598,222.509256384673,231.4531817777414,146.76282378216274,224.1445164481003,231.73858902724052,0.012499020987888798,0.0133506354977726,0.014963260502554476,0.6822742474916388
fifo,mixed,2.6,0,412,336,0,76,2.7570054470223613,2.248431626697848,0.0,0.0,0.0,0.0,2.7570054470223613,64.35416666666667,144.69594364311774,149.4374994597747,193.6162183158158,299.61890990426036,299.8938173364571,194.56243210780667,300.122943985647,301.3625551498029,0.012536583002656698,0.013301466207485646,0.01494808275136165,0.7160194174757282
fifo,mixed,2.6,1,374,372,0,2,2.502931171397647,2.4895465127270713,0.0,0.0,0.0,0.0,2.502931171397647,61.99731182795699,154.34519145974312,149.42480411523138,148.19320957716263,290.2161414512899,297.92358594746446,148.65416184815695,290.65562662372105,298.1460681789849,0.012487416999647394,0.013350145512958989,0.015017779200570656,0.7112299465240641
fifo,mixed,2.6,2,397,313,0,84,2.662407271680767,2.099076765833955,0.0,0.0,0.0,0.0,2.662407271680767,65.45047923322684,137.38558027116423,149.1131744653685,189.07289983934606,299.6876733323617,299.9465191072458,189.4852294223383,300.1188424398948,300.88008818445843,0.012945834023412317,0.014401499601081011,0.016084637003950773,0.6952141057934509
fifo,mixed,4.0,0,616,224,0,392,4.1175064247600925,1.4972750635491245,0.0,0.0,0.0,0.0,4.1175064247600925,69.6875,104.34135599107961,149.60510961094406,227.93628743902082,299.9003638633294,300.0023226172506,230.50325150102435,300.88319670254276,303.1618573036086,0.013214438004069962,0.014524968755722512,0.016070418644812883,0.7272727272727273
fifo,mixed,4.0,1,565,283,0,282,3.7729871819254353,1.889832517672386,0.0,0.0,0.0,0.0,3.7729871819254353,57.81625441696113,109.26303764719286,149.74871971647372,195.76108660947648,299.93754019690095,299.99188500393007,196.0181008594809,300.4968104345811,301.5918159068353,0.013247458991827443,0.014753020796342753,0.016571059281122867,0.679646017699115
fifo,mixed,4.0,2,604,233,0,371,4.0565241828591345,1.5648512162353947,0.0,0.0,0.0,0.0,4.0565241828591345,62.55364806866953,97.88715226021836,148.89594460010994,232.42911140047363,299.8609387676755,299.9802327119373,232.61229002548498,300.7897330670967,301.5759446866543,0.013240937507362105,0.014674315201409627,0.01638075847266009,0.7036423841059603
static,mixed,0.6,0,105,105,0,0,0.7571869571963811,0.7571869571963811,0.5408478265688437,0.7142857142857143,0.7142857142857143,0.0,0.7571869571963811,54.94285714285714,41.60201481967545,138.67116833176988,1.1290841513109626,3.7434905904199693,4.483126019833724,2.2682545226998627,5.964855272744899,7.313857314318298,0.013023188010265585,0.020549091094289904,0.031019033044576646,0.7619047619047619
static,mixed,0.6,1,88,88,0,0,0.6185651503158378,0.6185651503158378,0.5623319548325798,0.9090909090909091,0.9090909090909091,0.0,0.6185651503158378,63.17045454545455,39.07504171142889,142.26472337645828,1.16844417185348,3.092398157915153,3.527887770969972,2.3130124704912305,4.389220007576659,4.706883746468662,0.012661042012041435,0.017558291496243328,0.020986462495056916,0.6704545454545454
static,mixed,0.6,2,111,111,0,0,0.7922037184594458,0.7922037184594458,0.5424097531794404,0.6846846846846847,0.6846846846846847,0.0,0.7922037184594458,66.27927927927928,52.50669150185715,140.11547461031296,1.3782999309914885,5.32992044200364,7.118132793917904,2.6035465844906867,7.5994608845430776,9.049329490325182,0.012985603498236742,0.019399937755224528,0.030543058145121912,0.7567567567567568
static,mixed,1.0,0,182,182,0,0,1.2337959126067077,1.2337959126067077,0.4406413973595385,0.35714285714285715,0.35714285714285715,0.0,1.2337959126067077,58.22527472527472,71.8381059664466,147.51224099574029,2.64634014373587,8.473801223491314,10.33817981960863,4.784510937373852,11.307813052860729,11.713632330988185,0.01681449997704476,0.03884770810545888,0.04125877859711182,0.7417582417582418
